eval,fitness,prey_base_cost,prey_move_cost,prey_forage_rate,pred_base_cost,pred_move_cost,pred_bite_reward,pred_transfer_eff,prey_repro_thresh,pred_repro_thresh,prey_cooldown,pred_cooldown,max_prey,max_pred,pot_scale,pot_octaves,pot_lacunarity,pot_gain,pot_contrast,refugia_strength,part_spawn_rate,part_initial_mass,part_deposit_rate,part_pickup_rate,part_cell_capacity,part_flow_strength,part_flow_scale,part_flow_octaves,part_flow_evolution
282,57.154543,0.050000,0.250000,0.100000,0.020000,0.042127,0.800000,0.840705,0.700000,0.700000,15.000000,12.701005,474.563083,200.000000,3.129499,7.000000,4.000000,0.300000,6.000000,0.000000,300.000000,0.002000,1.574494,0.203789,0.300000,10.000000,0.500000,1.000000,0.100000
283,61.249977,0.007647,0.250000,0.100000,0.002000,0.080000,0.343204,0.875433,0.950000,0.950000,15.000000,20.000000,261.125866,200.000000,4.437599,2.000000,1.500000,0.900000,4.503612,0.855830,20.000000,0.002000,0.500000,1.007696,1.037210,100.000000,0.500000,1.000000,0.100000
284,57.145362,0.048867,0.250000,0.066263,0.019309,0.010000,0.704340,0.600000,0.700000,0.700000,13.702558,20.000000,200.000000,200.000000,2.000000,3.087745,1.500000,0.300000,6.000000,1.000000,20.000000,0.030279,0.952570,0.100000,0.640991,21.048663,0.500000,1.000000,0.085798
285,57.152384,0.050000,0.250000,0.020000,0.006791,0.010000,0.800000,1.000000,0.700000,0.700000,15.000000,20.000000,200.000000,58.327526,2.000000,2.000000,1.500000,0.900000,6.000000,1.000000,204.735875,0.002000,5.000000,1.989729,2.000000,100.000000,0.500000,1.000000,0.100000
286,57.911737,0.050000,0.250000,0.020000,0.020000,0.080000,0.217900,0.837855,0.700000,0.700000,15.000000,20.000000,370.319997,200.000000,2.000000,2.000000,4.000000,0.900000,6.000000,1.000000,20.000000,0.002000,5.000000,0.860128,1.980433,100.000000,2.213549,3.813453,0.005000
287,57.152384,0.027753,0.250000,0.020000,0.020000,0.010000,0.800000,1.000000,0.700000,0.700000,11.335825,16.946967,490.471446,151.488676,8.000000,2.000000,3.514161,0.900000,6.000000,1.000000,300.000000,0.002000,0.500000,0.100000,2.000000,98.874950,3.279052,3.922838,0.034146
288,57.152384,0.019392,0.155394,0.076724,0.017287,0.010000,0.800000,1.000000,0.700000,0.700000,11.430118,20.000000,384.667123,200.000000,8.000000,2.179750,1.500000,0.300000,6.000000,1.000000,300.000000,0.048526,3.727768,0.100000,1.607242,10.000000,0.500000,1.000000,0.100000
289,57.154543,0.005000,0.250000,0.020000,0.009255,0.010000,0.800000,0.979382,0.700000,0.700000,8.690933,20.000000,316.896120,200.000000,2.000000,2.690605,1.812968,0.340109,2.553035,0.826865,300.000000,0.002000,4.752212,2.000000,0.300000,80.847688,1.591070,1.000000,0.100000
290,57.154543,0.018278,0.250000,0.020000,0.002000,0.010000,0.800000,1.000000,0.750349,0.700000,12.465813,20.000000,441.055419,200.000000,8.000000,2.000000,1.500000,0.900000,4.406315,0.752671,300.000000,0.002000,3.269762,0.378638,2.000000,100.000000,4.810504,1.000000,0.089878
291,58.098629,0.039054,0.250000,0.020000,0.020000,0.049655,0.200000,0.619754,0.700000,0.700000,15.000000,20.000000,600.000000,200.000000,2.000000,2.000000,1.500000,0.300000,6.000000,0.000000,81.965221,0.013621,5.000000,0.100000,1.520309,10.000000,4.826686,4.000000,0.005000
292,57.145362,0.050000,0.225920,0.020000,0.019674,0.010000,0.754750,1.000000,0.700000,0.700000,15.000000,20.000000,600.000000,200.000000,8.000000,3.229036,4.000000,0.300000,6.000000,1.000000,300.000000,0.050000,0.500000,2.000000,0.300000,10.000000,0.500000,1.000000,0.023490
293,57.154543,0.050000,0.250000,0.028246,0.020000,0.010000,0.800000,1.000000,0.700000,0.700000,12.568266,20.000000,200.000000,200.000000,8.000000,3.705860,3.135473,0.300000,6.000000,0.068653,300.000000,0.002000,0.500000,0.639591,2.000000,10.000000,0.500000,1.286460,0.100000
294,57.152384,0.050000,0.250000,0.074954,0.020000,0.010000,0.800000,0.628008,0.700000,0.700000,15.000000,20.000000,600.000000,200.000000,8.000000,2.000000,3.274530,0.300000,1.500000,1.000000,300.000000,0.043050,2.624600,2.000000,2.000000,10.000000,1.076951,2.283187,0.078863
295,57.152384,0.050000,0.250000,0.020000,0.016061,0.010000,0.800000,0.793297,0.700000,0.700000,15.000000,20.000000,487.346838,200.000000,3.259515,7.000000,4.000000,0.300000,5.834601,1.000000,20.000000,0.050000,5.000000,0.100000,2.000000,100.000000,0.500000,1.000000,0.100000
296,57.145362,0.005000,0.250000,0.020000,0.006050,0.010197,0.520350,0.600000,0.700000,0.700000,15.000000,20.000000,259.786406,100.339228,2.000000,4.908423,4.000000,0.467989,5.371579,1.000000,162.260268,0.050000,0.500000,2.000000,1.606427,10.000000,0.943066,1.000000,0.100000
297,57.911257,0.031760,0.102835,0.020000,0.020000,0.015202,0.203478,1.000000,0.743956,0.761162,6.661170,13.706914,600.000000,200.000000,8.000000,2.000000,4.000000,0.300000,6.000000,1.000000,20.000000,0.032301,2.683911,0.984327,2.000000,100.000000,2.336831,2.643675,0.100000
298,57.152384,0.020499,0.250000,0.068197,0.002000,0.010000,0.800000,1.000000,0.700000,0.763174,15.000000,18.735186,499.011246,123.337263,8.000000,7.000000,1.500000,0.300000,2.056345,1.000000,300.000000,0.008399,1.262135,0.100000,1.516255,60.777861,0.500000,1.000000,0.100000
299,57.152384,0.050000,0.250000,0.094398,0.018899,0.041950,0.800000,1.000000,0.700000,0.700000,4.000000,12.454291,600.000000,200.000000,8.000000,2.501449,1.500000,0.300000,6.000000,1.000000,300.000000,0.002000,0.500000,1.660637,0.300000,42.572649,0.500000,2.143676,0.100000
300,57.152384,0.005000,0.106643,0.020000,0.020000,0.010000,0.800000,1.000000,0.700000,0.700000,8.825677,18.557030,200.000000,200.000000,8.000000,5.304809,3.233399,0.300000,6.000000,1.000000,300.000000,0.050000,0.500000,1.218700,2.000000,68.331393,5.000000,1.000000,0.100000
301,57.970135,0.040170,0.178906,0.020000,0.002000,0.028333,0.200000,1.000000,0.700000,0.700000,10.174453,6.000000,600.000000,200.000000,8.000000,6.044772,1.500000,0.300000,6.000000,1.000000,102.096623,0.002000,5.000000,2.000000,2.000000,10.000000,3.379947,2.098797,0.100000
302,57.146801,0.050000,0.240487,0.020000,0.020000,0.010000,0.603198,1.000000,0.700000,0.700000,15.000000,6.376731,600.000000,200.000000,2.000000,2.575555,3.273878,0.300000,2.811168,0.105964,300.000000,0.040082,2.196441,0.100000,2.000000,92.445336,5.000000,1.000000,0.005000
303,57.152384,0.036059,0.050000,0.020000,0.006425,0.040708,0.800000,1.000000,0.700000,0.700000,15.000000,15.935240,260.965813,40.000000,8.000000,2.000000,1.500000,0.640742,6.000000,1.000000,300.000000,0.032574,0.500000,0.100000,2.000000,100.000000,5.000000,1.897276,0.100000
304,57.152384,0.012447,0.085226,0.020000,0.017062,0.010000,0.800000,1.000000,0.700000,0.700000,4.000000,11.796616,600.000000,74.655368,8.000000,6.386107,1.500000,0.300000,6.000000,1.000000,300.000000,0.050000,5.000000,2.000000,1.587114,100.000000,2.965429,1.000000,0.070640
305,57.152384,0.033397,0.194103,0.100000,0.020000,0.018629,0.800000,0.600000,0.700000,0.700000,4.000000,6.000000,303.772096,40.000000,2.000000,2.000000,1.500000,0.300000,6.000000,1.000000,300.000000,0.002000,3.447354,0.100000,0.300000,100.000000,0.922852,1.000000,0.005000
306,57.970135,0.010535,0.121220,0.071797,0.020000,0.010000,0.200000,1.000000,0.700000,0.700000,4.000000,20.000000,302.794826,200.000000,6.853405,4.340336,1.500000,0.418989,6.000000,1.000000,300.000000,0.050000,5.000000,0.100000,1.464733,100.000000,0.500000,1.069442,0.100000
307,57.152384,0.005000,0.250000,0.077852,0.020000,0.018451,0.800000,1.000000,0.700000,0.700000,15.000000,20.000000,363.000890,200.000000,2.000000,2.000000,1.500000,0.546904,1.500000,1.000000,300.000000,0.019514,4.008273,1.407689,2.000000,10.000000,5.000000,1.000000,0.100000
308,57.152384,0.040934,0.250000,0.076122,0.020000,0.010000,0.800000,1.000000,0.700000,0.700000,15.000000,6.000000,600.000000,200.000000,8.000000,3.623422,2.100019,0.300000,4.745700,1.000000,20.000000,0.002000,0.500000,0.100000,1.516981,23.286222,1.074786,1.000000,0.100000
309,57.152384,0.037503,0.198099,0.100000,0.004933,0.016419,0.800000,0.600000,0.700000,0.700000,15.000000,20.000000,600.000000,200.000000,7.038323,2.000000,3.148888,0.300000,4.311192,1.000000,300.000000,0.013556,5.000000,2.000000,0.300000,100.000000,3.379671,1.000000,0.100000
310,57.145362,0.037845,0.250000,0.051644,0.013921,0.017792,0.598183,1.000000,0.700000,0.700000,15.000000,6.000000,600.000000,40.000000,2.000000,2.000000,4.000000,0.300000,6.000000,1.000000,122.961195,0.002000,0.500000,1.072563,2.000000,100.000000,0.500000,1.000000,0.027300
311,60.529302,0.050000,0.250000,0.049456,0.015299,0.010000,0.767630,1.000000,0.950000,0.700000,15.000000,20.000000,600.000000,196.753764,7.073638,2.000000,4.000000,0.900000,3.549052,0.000000,210.050950,0.050000,0.500000,2.000000,2.000000,100.000000,0.500000,2.551958,0.100000
312,57.938963,0.005000,0.250000,0.027692,0.020000,0.010000,0.334451,1.000000,0.700000,0.700000,11.523445,20.000000,600.000000,200.000000,2.000000,7.000000,3.296070,0.300000,6.000000,1.000000,20.000000,0.002000,0.500000,0.100000,0.754038,10.000000,2.918568,1.000000,0.100000
313,57.146801,0.005000,0.162212,0.100000,0.002000,0.010000,0.670169,1.000000,0.700000,0.700000,4.000000,16.684049,399.724033,40.000000,8.000000,6.769326,1.500000,0.900000,6.000000,0.329890,292.550740,0.002000,1.366966,1.990235,1.143012,100.000000,0.500000,1.865843,0.100000
314,57.154543,0.050000,0.250000,0.068549,0.020000,0.010000,0.800000,1.000000,0.700000,0.700000,4.000000,13.220500,200.000000,124.492947,2.000000,7.000000,3.020480,0.574568,6.000000,0.486773,20.000000,0.014070,0.500000,2.000000,2.000000,48.312329,0.500000,1.000000,0.100000
315,57.946717,0.025786,0.242186,0.046505,0.002000,0.080000,0.237442,0.756508,0.700000,0.700000,15.000000,6.000000,600.000000,126.285050,8.000000,2.000000,1.500000,0.300000,4.756257,0.373102,300.000000,0.002000,0.500000,1.937626,2.000000,100.000000,2.853121,1.000000,0.049349
316,57.939683,0.005348,0.050000,0.045956,0.015175,0.010000,0.302238,1.000000,0.700000,0.700000,15.000000,6.000000,545.322611,40.000000,6.380810,2.000000,1.500000,0.300000,4.325538,1.000000,20.000000,0.002000,4.654682,1.125834,0.300000,100.000000,5.000000,1.000000,0.078642
317,57.152384,0.005000,0.050000,0.059046,0.002000,0.080000,0.800000,1.000000,0.700000,0.700000,15.000000,6.000000,200.000000,200.000000,8.000000,7.000000,4.000000,0.573939,5.779359,1.000000,228.821691,0.020771,5.000000,2.000000,0.300000,10.000000,2.805039,1.280685,0.071279
318,57.154543,0.015409,0.250000,0.078667,0.014618,0.010954,0.800000,1.000000,0.700000,0.700000,4.000000,18.242763,406.675071,200.000000,3.465024,3.725990,4.000000,0.369278,4.905788,0.443468,300.000000,0.002000,0.500000,0.534077,2.000000,100.000000,1.399526,1.000000,0.005000
319,57.152384,0.009146,0.250000,0.100000,0.020000,0.010000,0.800000,0.991827,0.700000,0.700000,15.000000,20.000000,200.000000,200.000000,2.000000,7.000000,4.000000,0.505906,6.000000,1.000000,300.000000,0.002000,0.507497,0.144206,2.000000,10.000000,0.500000,3.579684,0.089972
320,57.152384,0.049463,0.196902,0.020000,0.002000,0.010000,0.800000,0.600000,0.746408,0.700000,15.000000,20.000000,600.000000,200.000000,2.000000,6.922588,4.000000,0.300000,1.500000,1.000000,300.000000,0.002000,5.000000,0.100000,1.448077,67.805407,0.500000,1.000000,0.100000
321,57.152384,0.022339,0.050000,0.089216,0.020000,0.010000,0.800000,1.000000,0.700000,0.700000,10.760175,20.000000,600.000000,170.148039,8.000000,7.000000,1.500000,0.300000,6.000000,1.000000,41.272828,0.022056,0.500000,2.000000,0.300000,63.621014,1.612943,1.000000,0.038322
322,57.152384,0.050000,0.050000,0.020000,0.020000,0.010000,0.800000,1.000000,0.700000,0.700000,15.000000,20.000000,200.000000,200.000000,2.459956,5.692117,1.500000,0.300000,1.500000,1.000000,20.000000,0.008236,0.500000,1.816011,0.300000,13.692904,0.500000,1.000000,0.100000
323,57.152384,0.005000,0.052725,0.020000,0.020000,0.010000,0.800000,0.998229,0.700000,0.700000,15.000000,20.000000,200.000000,40.000000,2.000000,2.000000,1.918459,0.300000,1.500000,1.000000,132.374844,0.050000,0.500000,0.100000,1.098489,10.000000,0.500000,1.000000,0.086965
324,57.152384,0.005000,0.050000,0.020000,0.017946,0.010000,0.800000,0.600000,0.700000,0.700000,7.879359,20.000000,200.000000,40.000000,2.000000,2.000000,3.495026,0.300000,5.665366,1.000000,300.000000,0.002000,0.500000,2.000000,0.300000,10.000000,0.816377,1.000000,0.100000
325,57.154543,0.006256,0.050000,0.038926,0.009394,0.010000,0.800000,0.623870,0.700000,0.700000,15.000000,11.201461,306.309956,200.000000,2.000000,2.801784,2.561182,0.784305,4.778449,0.000000,20.000000,0.002000,2.399157,2.000000,2.000000,10.000000,2.351031,4.000000,0.100000
326,57.503413,0.044522,0.250000,0.020000,0.006394,0.010000,0.407395,0.855308,0.700000,0.700000,15.000000,20.000000,376.518685,200.000000,2.000000,2.000000,3.900229,0.300000,6.000000,1.000000,20.000000,0.028167,5.000000,0.100000,0.300000,100.000000,0.500000,1.000000,0.100000
327,60.296055,0.005000,0.050000,0.078608,0.020000,0.010000,0.800000,1.000000,0.924831,0.704724,15.000000,20.000000,453.280475,166.840304,2.000000,4.193900,4.000000,0.470497,3.868154,0.000000,300.000000,0.006456,0.916496,2.000000,0.300000,100.000000,4.561657,1.000000,0.025800
328,57.941632,0.050000,0.250000,0.020000,0.006903,0.010000,0.349559,0.810679,0.700000,0.700000,4.000000,20.000000,200.000000,40.000000,2.683947,2.000000,4.000000,0.300000,6.000000,1.000000,275.101134,0.050000,0.500000,1.645748,2.000000,36.742600,0.500000,1.000000,0.018089
329,57.152384,0.010045,0.250000,0.020000,0.003534,0.080000,0.800000,1.000000,0.700000,0.700000,15.000000,20.000000,600.000000,113.579055,3.686204,2.610254,2.487462,0.300000,6.000000,1.000000,126.544514,0.026294,1.126299,0.100000,0.596680,100.000000,2.578915,1.000000,0.100000
330,57.152384,0.005000,0.250000,0.020000,0.010910,0.010000,0.800000,1.000000,0.700000,0.700000,15.000000,19.467945,200.000000,89.569006,4.566112,3.128922,3.710644,0.900000,6.000000,1.000000,20.000000,0.002000,3.521680,0.100000,0.300000,100.000000,0.500000,1.000000,0.100000
331,57.145362,0.005000,0.250000,0.100000,0.009698,0.010000,0.563039,1.000000,0.700000,0.700000,13.687707,20.000000,559.133660,200.000000,8.000000,2.000000,2.248632,0.300000,1.500000,1.000000,22.638734,0.021701,0.500000,1.753075,0.592407,100.000000,0.500000,1.000000,0.100000
332,57.152384,0.006292,0.250000,0.056114,0.020000,0.010000,0.800000,0.798065,0.700000,0.700000,12.246730,20.000000,600.000000,54.451592,2.000000,7.000000,4.000000,0.300000,6.000000,1.000000,300.000000,0.011606,0.525899,0.100000,2.000000,100.000000,0.500000,1.000000,0.005000
333,60.525171,0.050000,0.050000,0.075458,0.020000,0.010000,0.541016,1.000000,0.947263,0.700000,15.000000,6.000000,200.000000,200.000000,2.000000,4.345538,4.000000,0.900000,6.000000,1.000000,20.000000,0.017184,2.909930,2.000000,0.300000,88.137939,5.000000,1.662685,0.100000
334,57.154543,0.020458,0.050000,0.020000,0.002000,0.019097,0.800000,0.600000,0.700000,0.700000,15.000000,20.000000,200.000000,200.000000,2.533806,2.259434,3.997430,0.300000,6.000000,0.000000,263.752964,0.017048,0.500000,0.100000,1.842395,100.000000,5.000000,1.000000,0.100000
335,60.782360,0.050000,0.134769,0.035259,0.020000,0.010000,0.200000,1.000000,0.921304,0.700000,15.000000,20.000000,600.000000,200.000000,7.928166,2.000000,3.163735,0.300000,3.126190,1.000000,300.000000,0.002000,0.500000,2.000000,2.000000,100.000000,5.000000,1.000000,0.005000
336,57.145362,0.050000,0.090114,0.095854,0.011823,0.010000,0.738331,1.000000,0.700000,0.700000,15.000000,20.000000,200.000000,40.000000,8.000000,2.000000,1.500000,0.465919,6.000000,1.000000,300.000000,0.008491,0.500000,1.087713,0.846546,10.000000,0.500000,1.000000,0.005000
337,57.152384,0.044787,0.081149,0.079469,0.016440,0.080000,0.800000,1.000000,0.700000,0.700000,15.000000,8.370507,506.458679,82.529603,2.000000,7.000000,4.000000,0.324019,6.000000,1.000000,20.000000,0.050000,0.500000,0.124068,1.027813,10.000000,1.869892,1.000000,0.098466
338,57.152384,0.042270,0.250000,0.020000,0.012609,0.010000,0.800000,1.000000,0.700000,0.700000,15.000000,20.000000,513.895289,200.000000,2.971412,2.000000,2.490314,0.300000,6.000000,1.000000,287.622571,0.050000,0.500000,0.100000,0.850659,10.000000,0.500000,3.574233,0.100000
339,57.152384,0.050000,0.050000,0.100000,0.008026,0.010000,0.800000,1.000000,0.700000,0.700000,15.000000,20.000000,200.000000,200.000000,4.076445,2.222554,1.500000,0.300000,4.957255,1.000000,20.000000,0.050000,0.500000,2.000000,1.110585,26.289847,5.000000,1.000000,0.096197
340,57.152384,0.042415,0.050000,0.020000,0.016689,0.010000,0.800000,1.000000,0.700000,0.700000,15.000000,20.000000,447.544476,79.096108,2.000000,2.407918,2.614040,0.900000,5.904081,1.000000,290.116920,0.050000,0.899471,2.000000,0.300000,100.000000,3.956004,1.767105,0.084466
341,57.152384,0.020158,0.250000,0.020000,0.002021,0.010000,0.800000,0.600000,0.700000,0.700000,15.000000,15.853528,600.000000,145.669090,5.339183,2.000000,1.500000,0.300000,5.865306,1.000000,20.000000,0.032799,5.000000,1.288666,2.000000,10.000000,3.488945,1.000000,0.005000
342,57.970135,0.009741,0.092278,0.076349,0.016404,0.010000,0.200000,0.694249,0.700000,0.700000,15.000000,20.000000,373.049728,163.618825,3.657322,3.070733,2.791508,0.300000,6.000000,1.000000,20.000000,0.030930,0.500000,0.100000,1.544596,100.000000,2.138929,1.000000,0.100000
343,57.152384,0.005000,0.194086,0.020000,0.020000,0.044963,0.800000,1.000000,0.700000,0.700000,15.000000,20.000000,600.000000,177.468631,7.697558,2.000000,2.135516,0.300000,6.000000,1.000000,300.000000,0.032062,0.500000,2.000000,0.350631,19.578515,3.963820,1.305570,0.100000
344,57.152384,0.005000,0.050000,0.100000,0.002000,0.014234,0.800000,0.957791,0.700000,0.700000,14.526188,6.684184,600.000000,40.000000,6.537338,2.112488,1.500000,0.300000,5.279654,1.000000,300.000000,0.002000,3.162532,2.000000,2.000000,99.508123,0.500000,3.113122,0.005000
345,57.145362,0.005000,0.250000,0.100000,0.020000,0.010000,0.579951,1.000000,0.700000,0.700000,15.000000,20.000000,236.393890,40.000000,3.266608,7.000000,4.000000,0.300000,2.691772,1.000000,297.774268,0.045592,0.500000,2.000000,0.300000,71.148230,5.000000,1.183351,0.100000
346,57.805170,0.007491,0.250000,0.020000,0.011421,0.059137,0.264369,0.600000,0.700000,0.700000,5.274206,20.000000,376.942544,50.710916,2.000000,2.000000,1.500000,0.452006,6.000000,1.000000,222.266424,0.050000,0.500000,1.987226,0.316536,80.224554,0.500000,2.587900,0.100000
347,57.154543,0.006934,0.250000,0.088510,0.020000,0.039423,0.800000,1.000000,0.700000,0.700000,15.000000,19.567824,200.000000,200.000000,8.000000,2.000000,4.000000,0.300000,6.000000,0.452275,300.000000,0.039103,0.500000,0.100000,1.632477,10.000000,0.500000,1.000000,0.100000
348,57.152384,0.005000,0.124559,0.100000,0.011241,0.041122,0.800000,1.000000,0.700000,0.700000,14.966547,11.719782,600.000000,40.000000,6.244071,7.000000,4.000000,0.424732,1.500000,1.000000,191.146772,0.002000,0.500000,1.673746,0.300000,100.000000,0.500000,1.000000,0.100000
349,57.646927,0.050000,0.250000,0.059190,0.018916,0.010000,0.565679,0.713021,0.700000,0.849333,13.774608,9.042334,200.000000,186.320989,8.000000,3.589665,1.500000,0.436354,5.683284,0.701002,133.651636,0.049676,0.500000,0.100000,0.300000,100.000000,0.500000,1.000000,0.059948
350,57.152384,0.050000,0.217670,0.100000,0.020000,0.010000,0.800000,1.000000,0.700000,0.700000,13.640084,20.000000,600.000000,200.000000,5.626246,7.000000,2.844384,0.300000,4.029809,1.000000,300.000000,0.002000,5.000000,1.695369,0.928986,53.228376,0.500000,1.000000,0.100000
351,57.152384,0.031382,0.250000,0.027825,0.020000,0.010000,0.800000,0.762839,0.700000,0.700000,15.000000,20.000000,274.856511,43.663973,8.000000,4.543019,1.500000,0.394971,1.500000,1.000000,96.329847,0.002000,0.500000,1.438210,2.000000,15.491217,0.500000,1.000000,0.014204
352,57.154543,0.005000,0.122315,0.020000,0.020000,0.010000,0.800000,0.600000,0.700000,0.720131,15.000000,20.000000,263.405023,200.000000,4.947330,2.000000,4.000000,0.448766,6.000000,0.274310,20.000000,0.044040,0.500000,2.000000,2.000000,10.000000,0.500000,1.000000,0.100000
353,57.145362,0.005000,0.250000,0.083689,0.007327,0.010000,0.759036,1.000000,0.700000,0.700000,15.000000,20.000000,377.009750,40.000000,3.608613,2.000000,1.500000,0.463174,6.000000,1.000000,300.000000,0.050000,1.966603,0.100000,1.917562,10.000000,2.001504,3.157080,0.100000
